Dam_ID,start,end,duration,cumulative_intensity,mean_intensity,max_intensity,drought_id
388,1992-02-05,1992-10-04,243,3048.827,15.553,0,12
388,1993-01-29,1993-03-18,49,599.4,18.434,13.618,14
388,1994-08-27,1994-10-07,42,1.571,0.01,0,16
388,2001-08-12,2001-09-19,39,1.282,0.014,0.004,20
388,2002-02-26,2002-03-03,6,6.696,34.596,33.658,24
388,2002-03-05,2002-03-10,6,11.79,37.818,36.123,26
388,2002-08-18,2002-09-30,44,1.302,0.018,0.008,36
388,2003-03-05,2003-03-16,12,37.965,38.137,36.471,40
388,2003-07-25,2003-07-29,5,12.62,7.04,5.762,48
388,2003-07-31,2003-08-05,6,10.254,2.623,1.446,50
388,2003-08-10,2003-09-18,40,1.037,0.021,0.005,52
388,2004-02-12,2004-03-13,31,120.534,30.413,23.116,54
388,2007-09-01,2007-09-13,13,0.411,0.016,0.008,62
388,2008-02-12,2008-04-11,60,369.682,35.132,22.594,66
388,2009-02-12,2009-02-17,6,1.13,26.338,26.257,68
388,2009-02-19,2009-04-12,53,218.708,39.117,26.781,70
388,2009-08-30,2009-09-20,22,0.419,0.028,0.021,72
388,2010-02-05,2010-03-08,32,95.504,27.157,19.977,74
388,2013-08-20,2013-09-05,17,0.277,0.031,0.025,78
388,2014-02-05,2014-02-14,10,23.687,20.671,19.002,80
388,2014-06-13,2014-09-25,105,212.894,9.03,0,88
388,2015-05-03,2015-09-25,146,677.472,16.791,0,90
388,2017-01-29,2017-02-17,20,54.009,18.538,14.259,96
388,2019-02-05,2019-03-24,48,278.929,28.925,19.96,98
389,1989-08-18,1989-08-26,9,8.381,44.668,44.19,4
389,1990-06-28,1990-07-08,11,37.596,83.334,79.393,6
389,1990-07-11,1990-07-15,5,17.925,73.881,71.834,8
389,1990-07-17,1990-07-22,6,19.145,66.798,64.7,10
389,1990-08-15,1990-11-19,97,574.245,39.679,31.299,12
389,1991-02-19,1991-02-24,6,11.837,54.596,53.972,14
389,1991-06-15,1991-07-08,24,118.619,86.973,78.841,20
389,1991-07-10,1991-07-22,13,59.178,68.888,63.292,22
389,1991-07-24,1991-07-29,6,21.201,58.581,56.123,24
389,1991-08-01,1991-08-05,5,6.811,52.597,51.888,26
389,1992-03-04,1993-01-09,312,11435.374,32.108,8.369,28
389,1993-02-26,1993-03-17,20,86.117,67.585,62.525,30
389,1993-09-23,1993-11-28,67,314.921,40.899,38.562,34
389,1994-06-26,1994-07-08,13,32.637,84.864,82.162,38
389,1994-07-24,1995-01-29,190,3917.167,25.813,10.229,44
389,2001-05-10,2002-03-10,305,3866.967,47.01,33.473,46
389,2002-03-19,2002-03-23,5,18.304,82.866,81.875,50
389,2008-04-01,2008-06-04,65,287.613,102.433,97.08,58
389,2008-07-17,2008-07-21,5,11.911,67.607,66.01,64
389,2013-08-23,2014-01-16,147,490.623,42.261,37.177,66
389,2014-02-19,2014-03-14,24,221.568,57.209,48.704,70
390,1992-07-08,1992-07-21,14,5.53,54.584,53.955,8
390,1992-08-07,1993-05-04,271,2378.818,27.633,21.637,12
390,1994-08-17,1995-03-24,220,2140.813,24.156,18.11,14
390,1995-03-26,1995-04-07,13,23.715,41.212,39.218,16
390,2001-08-11,2001-11-30,112,291.817,32.592,30.002,20
390,2002-03-26,2002-05-11,47,112.561,46.598,39.69,22
390,2002-05-18,2002-05-23,6,1.05,55.046,54.898,24
390,2002-06-05,2002-07-29,55,80.736,53.381,51.332,26
390,2003-06-04,2003-08-05,63,124.999,52.395,49.973,28
390,2003-08-24,2003-12-05,104,189.897,32.025,30.695,30
390,2004-03-18,2004-03-22,5,1.751,38.436,38.204,32
390,2004-03-25,2004-04-11,18,33.33,42.208,39.51,34
390,2004-09-14,2004-10-22,39,28.042,32.083,31.842,38
390,2005-04-09,2005-04-14,6,6.332,46.206,45.622,42
391,1980-05-15,1980-05-22,8,72.877,225.005,219.35,2
391,1981-09-27,1982-01-23,119,3721.596,20.91,10.768,6
391,1982-04-09,1982-06-22,75,10187.913,77.929,18.663,8
391,1983-05-21,1983-06-07,18,465.588,230.181,220.053,10
391,1984-05-13,1984-06-20,39,1359.502,224.136,196.965,12
391,1984-09-29,1985-03-27,180,3572.813,32.202,27.573,14
391,1985-10-12,1986-02-22,134,4202.122,20.599,3.179,16
391,1986-05-13,1986-05-30,18,404.508,216.021,194.406,18
391,1986-08-15,1986-09-23,40,1995.024,97.253,60.638,20
391,1986-09-25,1987-02-26,155,2004.431,39.287,0.469,22
391,1988-07-12,1989-03-08,240,8035.143,61.958,1.36,36
391,1989-10-02,1989-11-20,50,508.086,41.796,28.007,40
391,1990-12-26,1991-03-15,80,439.917,46.459,41.992,42
391,1991-07-24,1992-01-20,181,7854.091,52.829,0.468,46
391,1992-06-07,1993-02-25,264,18117.995,53.291,9.273,48
391,1994-07-07,1995-02-21,230,8211.988,67.593,18.703,50
391,1996-04-15,1996-06-19,66,1604.163,198.187,125.456,54
391,1997-04-11,1997-06-20,71,5071.659,143.244,69.916,56
391,1999-04-16,1999-05-26,41,949.361,170.264,117.661,58
391,2000-10-09,2000-10-18,10,62.033,45.754,39.931,62
391,2001-08-22,2001-09-23,33,673.124,114.807,74.034,66
391,2002-09-12,2002-09-16,5,44.425,104.292,96.272,70
391,2002-09-19,2002-09-23,5,59.271,74.29,66.336,72
391,2002-09-26,2002-11-14,50,1776.332,17.105,0,74
391,2004-09-24,2004-12-16,84,2787.712,19.252,0,78
391,2005-09-30,2005-11-09,41,272.417,45.478,35.231,80
391,2005-12-02,2005-12-27,26,46.445,50.171,48.55,82
391,2006-04-16,2006-05-25,40,1346.145,158.482,117.033,84
391,2010-10-10,2010-11-11,33,155.955,47.232,42.971,86
391,2010-11-15,2010-11-20,6,2.145,51.6,51.045,88
391,2011-05-14,2011-06-09,27,307.908,238.368,225.732,90
391,2012-10-22,2012-11-20,30,221.841,44.563,37.34,94
391,2013-09-05,2013-09-09,5,8.352,137.733,137.475,98
391,2015-10-04,2015-11-07,35,142.722,47.88,45.67,100
391,2016-10-04,2016-12-04,62,307.37,47,36.414,102
391,2017-05-07,2017-06-02,27,623.452,210.96,189.909,104
391,2018-10-09,2018-10-31,23,24.462,50.894,49.479,108
392,1982-04-17,1982-04-27,11,27.131,14.083,12.451,4
392,1983-03-12,1983-04-29,49,466.808,6.333,2.776,6
392,1985-07-29,1985-09-08,42,29.932,5.723,3.687,8
392,1987-09-26,1987-09-30,5,0.366,2.602,2.568,12
392,1988-09-03,1988-09-29,27,15.121,2.883,2.547,16
392,1989-09-11,1989-09-16,6,1.32,3.497,3.353,20
392,1990-08-21,1990-10-25,66,77.273,2.149,0.922,24
392,1991-08-24,1991-10-07,45,61.957,2.322,1.235,26
392,1992-06-25,1992-10-13,111,284.163,4.074,0.575,30
392,1994-07-24,1994-10-05,74,158.733,3.253,1.139,34
392,1997-02-18,1997-04-27,69,463.448,8.269,5.602,36
392,1999-03-16,1999-04-23,39,221.234,10.201,7.561,38
392,2001-07-25,2001-10-23,91,224.203,2.218,0.192,42
392,2002-08-29,2002-10-21,54,47.796,2.193,1.46,46
392,2006-02-20,2006-04-13,53,283.906,9.334,4.812,48
392,2007-07-10,2007-10-07,90,280.234,3.012,0.529,52
392,2008-02-29,2008-04-26,58,95.344,13.787,11.256,54
392,2008-08-16,2008-10-20,66,127.859,1.659,0.35,56
392,2013-08-07,2013-10-02,57,161.142,1.915,0.825,60
392,2014-07-07,2014-10-03,89,217.48,4.04,1.67,62
392,2015-07-31,2015-09-30,62,156.452,2.698,1.017,66
392,2017-03-02,2017-03-30,29,132.215,10.096,6.391,68
392,2019-03-12,2019-04-11,31,172.217,9.929,6.944,70
393,2001-09-11,2001-10-09,29,118.148,379.222,375.216,4
393,2001-10-26,2003-05-31,583,30513.219,366.634,290.777,8
394,1987-08-15,1987-08-19,5,38.587,182.289,174.961,6
394,1987-08-22,1987-08-26,5,45.097,158.559,153.601,8
394,1988-04-29,1988-06-01,34,568.264,201.702,169.891,14
394,1988-07-03,1988-08-25,54,1590.476,197.895,153.153,18
394,1991-04-30,1991-06-15,47,1367.721,201.906,163.269,20
394,1991-06-24,1991-09-09,78,3167.458,175.232,92.958,22
394,1991-09-12,1993-05-14,611,51530.635,39.014,0,24
394,1994-06-30,1995-04-01,276,15395.559,64.184,17.15,26
394,1997-04-13,1997-04-21,9,146.496,109.117,100.985,28
394,2001-05-24,2002-04-14,326,16994.211,83.099,41.246,32
394,2002-04-23,2002-04-27,5,47.736,149.335,143.418,36
394,2013-07-17,2013-08-26,41,864.985,193.809,144.38,52
394,2013-08-28,2013-09-02,6,21.134,139.836,137.28,54
396,1982-04-05,1982-05-27,53,8697.142,236.968,151.594,2
396,1990-09-18,1990-12-05,79,6270.494,54.568,6.814,4
396,1994-09-22,1994-11-08,48,2555.395,75.404,28.387,6
396,1996-04-15,1996-05-19,35,4379.789,278.19,191.585,8
396,1997-03-21,1997-05-18,59,14547.317,153.173,47.549,10
396,2001-07-25,2001-08-05,12,124.715,242.387,233.812,14
396,2001-09-28,2001-10-23,26,401.913,112.741,98.789,18
396,2002-08-28,2002-10-23,57,2015.061,110.173,92.43,22
396,2003-07-27,2003-11-28,125,7326.348,102.923,57.643,24
396,2004-05-22,2004-06-10,20,2411.726,257.137,204.681,26
396,2007-08-05,2007-11-20,108,9530.879,67.13,20.633,28
396,2011-04-21,2011-05-27,37,5364.865,255.362,143.45,30
396,2012-10-20,2012-11-02,14,66.243,118.836,114.918,34
396,2013-08-16,2013-10-09,55,3149.405,105.686,64.968,36
396,2014-04-27,2014-05-07,11,218.952,385.513,369.659,38
396,2016-09-12,2016-10-28,47,889.545,114.746,92.079,42
396,2017-03-27,2017-05-17,52,8798.985,232.383,110.234,44
398,1982-05-07,1982-06-24,49,1088.013,55.418,41.45,2
398,1985-09-25,1985-12-01,68,206.634,43.387,40.229,4
398,1988-09-11,1989-06-13,276,3781.157,36.696,31.401,6
398,2001-06-19,2002-06-20,367,4986.821,43.495,27.557,12
398,2003-04-30,2003-06-08,40,733.829,50.482,36.544,14
398,2004-05-27,2004-06-11,16,88.595,77.113,73.197,16
398,2008-05-13,2008-05-31,19,134.034,66.001,54.834,18
398,2011-05-28,2011-06-01,5,5.266,78.552,77.272,24
398,2016-09-14,2016-09-26,13,20.688,44.834,43.77,28
398,2016-10-02,2016-12-03,63,480.235,38.803,29.513,30
399,1980-04-01,1980-04-22,22,130.553,26.178,21.648,1
399,1980-12-16,1981-03-17,92,498.789,23.037,21.968,3
399,1981-12-24,1982-03-27,94,464.788,24.475,23.621,5
399,1982-05-11,1982-06-19,40,288.885,19.116,14.691,7
399,1984-02-12,1984-04-01,50,89.136,30.435,30.263,9
399,1986-05-24,1986-05-28,5,2.422,26.746,26.174,11
399,1987-09-19,1987-10-18,30,50.05,11.018,6.611,13
399,1989-05-06,1989-05-10,5,2.956,29.053,28.567,15
399,1990-05-27,1990-06-07,12,10.035,25.197,24.213,17
399,1992-03-04,1992-03-15,12,1.369,32.484,32.484,19
399,1992-05-11,1992-05-21,11,27.211,26.017,24.558,21
399,1994-06-05,1994-06-15,11,16.692,23.085,21.945,25
399,1996-05-13,1996-05-20,8,12.539,26.808,26.055,27
399,1999-04-13,1999-05-28,46,78,28.151,24.309,31
399,2000-05-14,2000-05-23,10,27.221,25.364,24.327,33
399,2001-05-29,2001-06-17,20,25.593,23.803,22.807,37
399,2001-08-25,2001-10-22,59,367.697,6.535,4.677,39
399,2002-05-16,2002-05-20,5,8.033,26.9,26.255,41
399,2002-05-24,2002-06-01,9,19.154,24.703,23.094,43
399,2002-09-11,2002-10-19,39,162.394,8.48,7.545,45
399,2003-05-08,2003-06-01,25,73.058,25.086,21.212,49
399,2004-05-28,2004-06-20,24,68.145,21.847,19.179,51
399,2005-04-06,2005-05-12,37,54.382,29.664,26.283,53
399,2006-05-02,2006-05-27,26,32.441,27.587,26.544,57
399,2006-05-31,2006-06-04,5,6.375,24.822,24.378,59
399,2006-09-06,2007-03-17,193,1878.933,11.765,4.623,61
399,2007-05-31,2007-06-12,13,21.419,23.682,22.615,63
399,2007-09-15,2007-10-02,18,16.101,11.485,11.413,65
399,2008-05-14,2008-05-19,6,10.139,26.817,26.363,69
399,2011-04-28,2011-05-27,30,62.58,26.999,23.817,71
399,2012-05-12,2012-05-29,18,22.22,26.554,25.565,73
399,2016-08-30,2016-10-02,34,86.264,9.965,8.642,75
411,1988-08-20,1988-10-24,66,3118.27,78.892,34.248,6
411,1989-01-15,1989-01-19,5,94.786,981.752,964.515,12
411,1989-01-22,1989-03-08,46,2458.935,1230.363,1027.394,14
411,1989-09-14,1989-10-11,28,638.387,63.708,32.846,16
411,1990-07-19,1990-09-25,69,5482.225,213.082,1.379,20
411,1990-10-02,1990-10-16,15,143.476,72.417,62.65,22
411,1992-05-15,1992-07-07,54,3568.567,1014.279,749.35,26
411,1992-07-10,1992-07-14,5,177.924,673.642,643.329,28
411,1992-07-17,1992-07-21,5,175.602,586.983,562.638,30
411,1992-07-23,1992-09-01,41,2694.05,286.543,130.92,32
411,1993-01-29,1993-03-03,34,1305.567,1260.359,1105.182,38
411,1994-07-24,1994-08-12,20,777.067,416.304,341.768,46
411,1994-09-14,1994-10-05,22,699.354,56.466,21.533,50
411,1997-03-12,1997-04-29,49,5603.165,1411.724,1315.39,52
411,2001-08-14,2001-10-13,61,2672.013,106.374,52.295,58
411,2002-01-29,2002-02-03,6,99.197,1148.911,1130.123,62
411,2002-02-05,2002-02-10,6,178.711,1210.868,1190.226,64
411,2002-02-12,2002-03-08,25,773.226,1353.769,1247.784,66
411,2002-07-18,2002-07-22,5,173.849,587.334,561.185,72
411,2002-07-25,2002-07-29,5,145.269,508.687,486.661,74
411,2002-08-08,2002-08-12,5,151.514,351.857,329.823,78
411,2002-08-14,2002-09-16,34,1534.36,158.668,99.357,80
411,2002-09-18,2002-09-23,6,14.193,91.205,89.445,82
411,2002-09-27,2002-10-11,15,98.273,71.741,68.147,84
411,2003-01-29,2003-02-02,5,148.191,1135.805,1116.032,90
411,2003-02-05,2003-03-09,33,983.373,1326.91,1187.556,92
411,2003-06-19,2003-10-16,120,10543.655,298.423,43.718,100
411,2003-12-24,2003-12-29,6,164.293,708.78,693.91,104
411,2004-01-01,2004-03-31,91,11080.541,1138.45,758.365,106
411,2004-04-24,2004-05-26,33,2254.42,1326.686,1191.371,110
411,2004-07-17,2004-07-21,5,176.404,586.823,557.277,116
411,2004-07-23,2004-09-26,66,3595.738,207.899,59.929,118
411,2007-07-31,2007-10-08,70,4943.474,136.253,26.904,128
411,2008-01-22,2008-01-27,6,124.47,1064.327,1047.513,132
411,2008-01-29,2008-03-16,48,2618.473,1297.417,1099.535,134
411,2013-08-15,2013-10-01,48,2158.506,119.623,63.202,148
411,2016-01-29,2016-02-03,6,173.239,1136.571,1112.941,166
411,2016-02-05,2016-03-08,33,1291.933,1317.56,1173.184,168
413,1988-08-17,1988-08-25,9,9.994,108.342,107.343,6
413,1988-09-27,1988-10-17,21,108.757,29.372,17.713,8
413,1989-03-26,1989-04-05,11,97.711,48.812,41.618,10
413,1989-06-19,1989-07-04,16,52.313,106.182,104.038,16
413,1989-07-06,1989-07-10,5,4.174,108.617,108.069,18
413,1989-07-22,1989-08-26,36,278.396,101.719,89.541,22
413,1989-08-29,1989-09-02,5,12.102,101.2,99.695,24
413,1990-03-19,1990-03-29,11,56.178,39.6,36.868,26
413,1990-09-13,1990-10-14,32,462.768,36.698,16.263,36
413,1991-03-26,1991-04-05,11,43.689,53.723,48.901,40
413,1992-08-14,1992-10-07,55,1483.725,52.835,21.41,42
413,1993-03-26,1993-03-31,6,1.853,52.662,52.017,44
413,1993-04-02,1993-04-07,6,34.338,60.238,55.018,46
413,1993-04-09,1993-05-02,24,148.629,87.127,67.361,48
413,1994-08-28,1994-09-30,34,662.263,58.776,40.311,52
413,1995-10-20,1996-01-17,90,1616.999,3.576,0,54
413,2001-08-22,2001-09-02,12,51.433,101.764,93.851,58
413,2001-09-04,2001-09-09,6,42.411,84.702,82.348,60
413,2002-08-20,2002-08-26,7,15.429,107.248,105.77,64
413,2002-08-29,2002-09-02,5,5.256,102.569,101.784,66
413,2003-03-26,2003-04-04,10,59.881,50.88,44.544,68
413,2004-03-25,2004-04-03,10,42.598,52.608,48.384,72
413,2004-10-12,2004-12-11,61,96.402,20.167,17.114,76
413,2004-12-23,2005-01-07,16,6.874,21.113,20.777,84
413,2005-03-12,2005-04-19,39,861.903,34.796,21.889,94
413,2007-09-06,2007-09-23,18,136.907,69.536,56.709,100
413,2008-03-25,2008-04-03,10,66.901,50.178,45.439,104
413,2012-06-02,2012-06-07,6,16.431,106.714,100.674,114
413,2012-06-22,2012-07-01,10,9.198,108.532,107.055,116
413,2012-07-29,2012-08-06,9,7.824,108.583,107.779,120
413,2012-08-19,2012-08-24,6,7.58,108.189,107.49,122
413,2013-05-25,2013-05-30,6,9.742,107.828,105.77,126
413,2013-06-02,2013-06-13,12,26.828,107.216,104.901,128
413,2013-06-18,2013-07-05,18,32.084,107.67,104.901,130
413,2013-07-20,2013-07-26,7,8.106,108.294,107.202,132
413,2013-09-19,2013-09-23,5,34.751,59.617,56.054,136
413,2013-09-26,2013-09-30,5,7.327,52.116,49.669,138
413,2014-06-13,2014-06-18,6,26.151,105.094,103.468,144
413,2017-05-01,2017-05-10,10,27.496,106.702,103.045,150
413,2017-06-01,2017-06-05,5,10.386,107.375,104.325,154
413,2017-06-08,2017-06-18,11,61.964,103.819,99.278,156
413,2018-07-07,2018-07-12,6,7.883,108.138,107.202,168
413,2019-06-20,2019-07-05,16,35.122,107.257,105.77,176
413,2019-08-22,2019-08-26,5,5.042,108.444,107.202,178
416,1992-09-09,1993-06-06,271,5484.526,254.252,225.238,2
416,2004-07-16,2004-10-10,87,1072.07,244.402,235.87,6
416,2005-04-18,2005-06-21,65,1166.928,268.335,253.093,8
416,2006-09-13,2006-10-01,19,29.325,250.36,249.392,10
416,2007-04-20,2007-04-28,9,35.246,288.148,286.7,12
416,2007-07-14,2008-05-27,319,8768.262,244.142,207.476,14
421,1982-03-22,1982-05-28,68,5095.918,272.178,227.069,2
421,1992-08-06,1992-10-20,76,1069.855,359.846,324.416,4
421,1992-10-22,1992-10-27,6,13.589,321.284,319.347,6
421,1993-02-19,1993-04-13,54,822.941,285.149,269.721,8
421,2003-02-07,2003-05-31,114,5324.206,276.99,248.362,16
421,2004-07-30,2004-10-13,76,1750.972,358.002,332.354,18
421,2006-08-01,2006-10-20,81,2424.868,347.167,329.451,20
421,2007-08-10,2008-05-23,288,14345.231,268.045,226.928,22
423,1985-05-03,1986-06-07,401,39264.68,43.442,28.918,2
423,1986-07-14,1989-06-02,1055,98116.073,48.244,29.125,4
423,1990-02-28,1990-04-28,60,451.575,134.255,128.969,6
423,1990-05-24,1990-05-29,6,5.82,141.244,140.998,8
423,1991-02-26,1991-04-26,60,786.824,128.643,121.08,10
423,1991-05-05,1991-05-19,15,40.975,139.457,137.605,12
423,1992-04-09,1992-05-15,37,541.528,127.466,116.515,14
423,1993-03-07,1993-05-17,72,963.575,128.538,117.109,16
423,1995-03-04,1995-03-13,10,38.002,137.699,134.455,18
423,1995-04-04,1995-06-04,62,1296.285,121.208,106.663,20
423,1996-03-07,1996-04-17,42,509.115,129.658,121.546,22
423,1996-04-25,1996-05-18,24,169.897,135.087,128.291,24
423,1997-03-04,1997-03-24,21,231.414,130.56,123.141,26
423,1998-03-14,1998-03-29,16,138.219,133.054,126.942,28
423,1999-04-16,1999-04-20,5,4.144,141.212,140.59,30
423,2000-03-18,2000-04-22,36,314.578,133.148,128.098,32
423,2001-02-07,2001-04-03,56,916.736,125.087,117.245,34
423,2001-05-02,2001-05-17,16,149.2,132.854,126.465,36
423,2008-02-23,2008-05-05,73,891.689,129.574,121.92,40
423,2009-03-12,2009-04-17,37,197.037,136.479,133.516,42
423,2010-03-12,2010-04-19,39,131.379,138.448,137.503,44
423,2011-05-05,2011-05-16,12,72.978,136.103,133.22,46
423,2011-06-03,2011-06-13,11,162.07,127.451,115.56,48
423,2012-03-10,2012-03-25,16,59.399,137.936,136.1,50
423,2014-04-07,2014-04-13,7,15.069,139.794,138.858,52
423,2017-05-05,2017-05-10,6,37.184,135.976,133.904,54
423,2019-03-06,2019-04-20,46,654.238,127.556,116.68,56
430,1988-09-22,1988-12-29,99,72.8,13.494,12.943,3
430,1989-02-19,1989-03-09,19,18.174,15.91,15.426,5
430,1991-02-26,1991-03-03,6,0.509,16.907,16.811,7
430,1991-03-05,1991-05-21,78,165.559,19.832,17.325,9
430,1991-06-26,1993-03-30,644,5256.479,8.535,4.755,13
430,2004-03-11,2004-03-20,10,4.474,18.953,18.39,15
430,2014-03-12,2014-08-12,154,445.898,18.623,14.759,21
430,2014-09-17,2015-01-15,121,122.572,13.216,12.639,23
430,2015-02-26,2016-03-06,375,944.959,14.959,11.709,25
438,1984-01-23,1984-05-11,110,1910.667,35.436,20.599,2
438,1987-05-14,1987-05-18,5,1.69,84.974,84.636,4
438,1987-06-27,1987-07-01,5,4.912,80.438,79.677,10
438,1987-07-04,1987-07-08,5,6.415,76.999,75.94,12
438,1988-03-25,1988-08-11,140,743.296,70.025,49.969,16
438,1988-08-14,1988-08-18,5,4.986,47.566,46.466,18
438,1988-09-20,1988-11-11,53,79.012,31.077,30.137,20
438,1990-09-18,1990-11-02,46,67.5,31.101,29.971,24
438,1991-03-26,1991-03-30,5,3.551,58.116,57.389,26
438,1991-04-02,1991-05-10,39,145.175,70.362,59.903,28
438,1992-04-15,1993-03-10,330,8133.44,24.892,2.254,32
438,1993-03-12,1993-03-27,16,220.538,37.454,22.959,34
438,1996-04-22,1996-05-02,11,28.883,76.04,74.386,42
438,1997-03-28,1997-04-28,32,261.367,60.805,56.197,44
438,2000-06-25,2000-09-01,69,494.466,53.705,33.351,48
438,2000-09-05,2001-02-17,166,1000.161,26.543,22.047,50
438,2001-03-05,2001-03-31,27,147.336,44.265,36.026,54
438,2002-07-24,2002-07-29,6,16.804,62.558,60.855,60
438,2002-07-31,2002-08-05,6,10.766,58.296,57.05,62
438,2003-06-16,2003-07-22,37,92.668,75.589,65.999,66
438,2003-07-24,2003-07-29,6,11.43,63.454,62.096,68
438,2003-09-09,2003-12-31,114,505.153,28.137,24.536,72
438,2008-03-18,2008-03-28,11,28.282,52.63,48.61,78
438,2008-04-01,2008-04-06,6,9.719,62.563,61.345,80
438,2008-04-08,2008-04-12,5,10.588,67.006,65.466,82
438,2011-05-01,2011-05-13,13,51.3,78.224,73.881,86
438,2013-06-13,2013-07-15,33,71.603,78.287,71.116,90
438,2013-07-17,2013-07-22,6,8.054,68.85,67.518,92
449,1982-04-06,1982-05-07,32,516.029,27.285,18.322,2
449,1984-01-22,1984-03-14,53,351.333,25.122,17.921,18
449,1984-03-18,1984-05-13,57,237.469,38.99,33.499,20
449,1986-03-14,1986-05-04,52,541.78,32.371,29.119,28
449,1988-08-22,1988-10-06,46,145.971,11.234,8.247,32
449,1990-09-14,1990-10-12,29,45.145,10.987,10.015,38
449,1992-09-12,1992-11-26,76,328.671,8.173,4.276,40
449,1993-01-15,1993-03-28,73,392.599,27.139,19.837,44
449,1996-03-19,1996-04-08,21,47.368,40.549,37.888,48
449,1997-03-08,1997-05-13,67,596.927,33.585,28.312,50
449,2000-08-22,2000-09-01,11,19.633,16.448,14.879,54
449,2000-09-17,2000-10-15,29,38.906,11.107,10.375,60
449,2003-09-22,2003-10-21,30,76.493,9.899,8.632,62
449,2011-04-12,2011-05-13,32,165.151,38.25,31.808,64
449,2012-07-09,2012-11-15,130,831.24,11.787,5.32,68
449,2013-01-29,2013-05-21,113,500.626,34.495,24.587,72
449,2013-06-06,2013-06-17,12,9.812,41.728,40.602,74
449,2013-06-19,2013-10-14,118,366.622,20.197,10.217,76
449,2014-02-19,2014-04-07,48,82.647,37.522,32.494,82
449,2017-03-11,2017-03-30,20,59.567,38.214,36.027,86
449,2018-09-26,2018-10-15,20,26.082,11.145,9.878,88
449,2019-02-12,2019-04-08,56,167.892,35.317,29.766,92
451,1980-04-01,1980-06-04,65,21469.722,2989.911,2777.775,1
451,1982-02-22,1982-05-23,91,2975.929,3281.658,3254.261,3
451,2002-10-26,2003-05-12,199,8503.162,3253.614,3214.52,5
451,2003-05-21,2004-08-06,444,26524.659,3243.968,3196.334,7
456,1980-04-01,1980-04-25,25,109.025,25.2,22.083,1
456,1982-05-14,1982-05-18,5,8.813,40.219,40.05,19
456,1982-05-20,1982-05-24,5,5.688,42.214,41.848,21
456,1984-04-22,1984-05-15,24,142.977,32.009,28.438,31
456,1986-04-09,1986-05-29,51,412.679,29.125,25.785,37
456,1988-12-01,1989-01-01,32,47.36,23.573,22.289,43
456,1990-10-18,1990-12-28,72,215.928,22.054,18.907,45
456,1992-07-30,1992-12-10,134,547.237,22.803,17.182,51
456,1994-10-11,1994-12-14,65,190.555,22.122,19.17,53
456,1996-05-06,1996-05-10,5,2.113,39.482,39.12,55
456,1997-04-23,1997-05-19,27,92.692,34.98,33.077,57
456,2000-12-04,2001-03-07,94,103.324,23.954,23.404,59
456,2001-06-18,2002-01-24,221,1211.978,24.374,14.046,63
456,2002-07-24,2002-07-29,6,5.743,39.571,38.658,69
456,2002-07-31,2002-08-05,6,6.57,37.112,36.124,71
456,2002-08-07,2002-08-12,6,6.992,34.412,33.417,73
456,2002-08-14,2002-08-19,6,5.955,31.683,30.667,75
456,2002-08-22,2002-08-26,5,4.195,28.706,27.973,77
456,2002-09-04,2002-09-23,20,8.163,24.645,24.328,81
456,2011-04-13,2011-05-26,44,323.164,30.152,24.407,83
456,2012-10-09,2012-10-23,15,10.886,24.328,23.743,87
456,2013-09-04,2013-10-28,55,133.816,22.62,20.391,95
456,2017-04-23,2017-05-12,20,65.778,33.979,33.162,97
456,2018-09-17,2018-10-22,36,63.244,23.297,22,99
473,1989-09-12,1989-09-30,19,0.969,1.552,1.516,340
473,1989-10-02,1989-10-06,5,0.256,1.552,1.546,342
473,1989-10-16,1989-11-02,18,1.438,1.523,1.518,346
473,1993-08-31,1993-11-03,65,10.041,1.465,1.411,423
473,1994-07-06,1994-10-23,110,202.223,0.992,0.377,429
473,2002-07-03,2002-09-25,85,115.365,2,1.457,439
473,2014-07-24,2014-08-22,30,16.467,3.013,2.141,443
473,2018-07-26,2019-07-08,348,1760.05,0.341,0,445
473,2019-07-13,2019-10-07,87,80.435,1.88,1.103,447
477,2002-08-08,2002-09-23,47,195.15,73.434,67.76,4
477,2003-08-17,2004-05-27,285,3245.928,69.16,54.02,6
477,2007-07-20,2007-11-19,123,1373.665,63.119,57.344,8
477,2008-03-28,2008-06-09,74,836.767,91.2,81.904,10
